8.499999999999996447e-02
1.749999999999998224e-01
2.145000000000001350e-01
4.249999999999998224e-01
4.154999999999997584e-01
4.240000000000003766e-01
4.450000000000002842e-01
2.050000000000000711e-01
3.449999999999997513e-01
5.560000000000000497e-01
3.799999999999998934e-01
1.764999999999998792e-01
2.500000000000000000e-01
5.735000000000001208e-01
5.000000000000000000e-01
2.249999999999996447e-01
2.199999999999997513e-01
2.249999999999996447e-01
3.799999999999998934e-01
4.000000000000003553e-01
2.200000000000006395e-01
7.000000000000028422e-02
